stock_name,2013,2014,2015,2016,2017,2018,2019,2020
피에스케이홀딩스,,,,,,,,
피에스텍,,,,,,,,
피에이치씨,,,,,,,,
피에이치에이,2256.0,1872.0,351.0,2538.0,3548.0,2135.0,1506.0,382.0
피엔에이치테크,1490.0,6323.0,6931.0,0.0,0.0,0.0,3702.0,2070.0
피엔케이피부임상연구센타,,,,,,,908.0,1040.0
피엔티,,,,,,,,
피제이메탈,112.0,217.0,241.0,99.0,216.0,0.0,85.0,191.0
피제이전자,927.0,664.0,632.0,772.0,591.0,472.0,326.0,331.0
피코그램,,,,,,,,
피플바이오,,,,,,,810.0,867.0
피피아이,,,,84.0,92.0,308.0,339.0,538.0
픽셀플러스,4883.0,2570.0,1439.0,868.0,290.0,1368.0,889.0,617.0
필옵틱스,,,,1097.0,1076.0,1609.0,930.0,225.0
핌스,,,,,,,1043.0,789.0
핑거,,,,,,,590.0,434.0
하나금융14호스팩,,,,,,,21.0,7.0
하나금융15호스팩,,,,,,,0.0,0.0
하나금융16호스팩,,,,,,,5.0,13.0
하나금융17호스팩,,,,,,,0.0,0.0
하나금융19호스팩,,,,,,,,
하나금융지주,3399.0,3177.0,3001.0,4421.0,6817.0,7360.0,7898.0,8858.0
하나기술,,,,,,,,
하나마이크론,616.0,415.0,121.0,1278.0,294.0,63.0,98.0,607.0
하나머스트7호스팩,,,,,,,0.0,5.0
하나머티리얼즈,,,,616.0,1099.0,1892.0,1421.0,1960.0
하나제약,,,,2248.0,2243.0,1974.0,1778.0,947.0
하나투어,2989.0,2978.0,2877.0,727.0,1191.0,791.0,725.0,13210.0
하림,288.0,92.0,60.0,355.0,398.0,141.0,459.0,79.0
하림지주,,,,3473.0,2529.0,1315.0,736.0,725.0
하이골드12호,0.0,173.0,131.0,387.0,1313.0,182.0,406.0,100.0
하이골드3호,158.0,181.0,238.0,854.0,588.0,246.0,56.0,233.0
하이로닉,1548.0,2925.0,203.0,53.0,58.0,20.0,243.0,259.0
하이록코리아,2041.0,2780.0,3152.0,2219.0,1728.0,848.0,947.0,390.0
하이브,,,,,,,2951.0,2986.0
하이비젼시스템,,,,,,,,
하이소닉,539.0,740.0,59.0,118.0,132.0,1778.0,2725.0,438.0
하이스틸,1252.0,239.0,4238.0,0.0,4187.0,3582.0,16.0,630.0
하이제5호스팩,,,,,,,0.0,0.0
하이제6호스팩,,,,,,,,
하이즈항공,226.0,323.0,245.0,190.0,39.0,51.0,221.0,236.0
하이텍팜,1475.0,1104.0,923.0,745.0,296.0,368.0,595.0,445.0
하이트론,,,,,,,,
하이트진로,1169.0,307.0,765.0,551.0,182.0,319.0,610.0,1246.0
하이트진로홀딩스,2659.0,5366.0,840.0,1277.0,660.0,126.0,999.0,3014.0
하츠,86.0,271.0,314.0,0.0,0.0,0.0,194.0,493.0
한국9호스팩,,,,,,,0.0,13.0
한국ANKOR유전,,,,,,,,
한국가구,1832.0,3456.0,4014.0,3829.0,3656.0,2467.0,405.0,617.0
한국가스공사,2669.0,5091.0,3594.0,7043.0,13802.0,5766.0,395.0,1989.0
한국경제TV,36.0,106.0,419.0,555.0,564.0,645.0,671.0,860.0
한국공항,3746.0,9159.0,2888.0,5702.0,7316.0,6159.0,5318.0,15519.0
한국금융지주,1000.0,4090.0,5547.0,4784.0,8731.0,9062.0,14467.0,14780.0
한국기업평가,2736.0,2589.0,2365.0,2996.0,3462.0,3630.0,4563.0,4474.0
한국내화,334.0,337.0,244.0,270.0,548.0,336.0,193.0,66.0
한국단자,,,,,,,,
한국맥널티,486.0,2850.0,650.0,552.0,254.0,137.0,108.0,454.0
한국바이오젠,,,,,,,211.0,387.0
한국비엔씨,354.0,473.0,259.0,0.0,0.0,0.0,,
한국석유,,,,,,,,
한국선재,157.0,121.0,211.0,106.0,165.0,282.0,111.0,78.0
한국수출포장,,,,,,,,
한국쉘석유,22775.0,20711.0,24010.0,20956.0,18649.0,19000.0,16174.0,16162.0
한국알콜,268.0,565.0,884.0,1107.0,978.0,1393.0,1545.0,2478.0
한국앤컴퍼니,2727.0,2005.0,1883.0,2852.0,2542.0,2258.0,1650.0,1848.0
한국유니온제약,,,,1052.0,736.0,1181.0,70.0,1447.0
한국자산신탁,,,,760.0,1225.0,1012.0,725.0,1062.0
한국전력,,,,,,,,
한국전자금융,212.0,567.0,366.0,511.0,596.0,702.0,89.0,114.0
한국전자인증,172.0,166.0,187.0,261.0,186.0,151.0,87.0,138.0
한국전자홀딩스,329.0,35.0,216.0,293.0,101.0,5.0,284.0,128.0
한국정밀기계,433.0,1364.0,1560.0,2526.0,3270.0,2204.0,146.0,1543.0
한국정보공학,73.0,67.0,96.0,1396.0,167.0,1080.0,223.0,487.0
한국정보인증,189.0,142.0,185.0,217.0,177.0,252.0,229.0,313.0
한국정보통신,417.0,410.0,569.0,721.0,645.0,651.0,649.0,291.0
한국제8호스팩,,,,0.0,0.0,0.0,0.0,0.0
한국조선해양,5047.0,32042.0,24347.0,8769.0,44798.0,7855.0,2183.0,11791.0
한국종합기술,495.0,265.0,108.0,280.0,714.0,606.0,116.0,591.0
한국주강,116.0,189.0,122.0,326.0,424.0,908.0,1217.0,120.0
한국주철관,,,,,,,,
한국철강,1021.0,1954.0,5824.0,1011.0,942.0,264.0,415.0,184.0
한국카본,418.0,520.0,578.0,402.0,18.0,69.0,430.0,1377.0
한국캐피탈,63.0,67.0,87.0,63.0,38.0,102.0,118.0,180.0
한국컴퓨터,805.0,470.0,528.0,451.0,2.0,395.0,496.0,572.0
한국코퍼레이션,671.0,17.0,554.0,1002.0,17.0,713.0,234.0,97.0
한국콜마,722.0,1641.0,2155.0,2516.0,2240.0,1954.0,1284.0,7005.0
한국콜마홀딩스,538.0,1198.0,0.0,2201.0,1683.0,3608.0,1517.0,5821.0
한국큐빅,47.0,291.0,212.0,194.0,63.0,50.0,206.0,647.0
한국타이어앤테크놀로지,5958.0,5655.0,5292.0,7047.0,4837.0,4216.0,3387.0,3032.0
한국테크놀로지,372.0,40.0,816.0,279.0,327.0,648.0,135.0,165.0
한국토지신탁,210.0,244.0,278.0,495.0,682.0,682.0,449.0,364.0
한국특강,11047.0,20182.0,5472.0,324.0,643.0,309.0,665.0,95.0
한국파마,,,,,,,0.0,0.0
한국패러랠,,,,,,,,
한국팩키지,72.0,26.0,29.0,123.0,114.0,71.0,72.0,93.0
한국프랜지,,,,,,,,
한국항공우주,372.0,1358.0,2659.0,2717.0,2413.0,587.0,1748.0,766.0
한국화장품,1007.0,1639.0,564.0,910.0,251.0,482.0,1072.0,476.0
한국화장품제조,647.0,2154.0,548.0,2653.0,1222.0,915.0,411.0,1109.0
한글과컴퓨터,795.0,1032.0,1122.0,684.0,924.0,299.0,864.0,1539.0
한네트,138.0,193.0,172.0,206.0,121.0,95.0,98.0,108.0
한농화성,510.0,509.0,554.0,573.0,569.0,384.0,652.0,849.0
한독,,,,,,,,
한독크린텍,,,,,,,1601.0,2234.0
한라,,,,,,,,
한라IMS,116.0,480.0,615.0,355.0,186.0,226.0,392.0,300.0
한라홀딩스,9999.0,73220.0,7046.0,7062.0,4032.0,1232.0,3921.0,4297.0
한미글로벌,,,,,,,,
한미반도체,474.0,1291.0,930.0,581.0,185.0,966.0,383.0,1004.0
한미사이언스,173.0,378.0,3168.0,140.0,497.0,290.0,466.0,343.0
한미약품,4871.0,3434.0,14830.0,2242.0,5482.0,2201.0,4339.0,997.0
한빛소프트,12.0,51.0,136.0,296.0,53.0,350.0,145.0,87.0
한샘,3400.0,4793.0,6342.0,7054.0,5413.0,5103.0,2423.0,3766.0
한섬,1998.0,1712.0,3385.0,2571.0,2451.0,3385.0,3881.0,3873.0
한성기업,,,,,,,,
한세실업,1065.0,1544.0,2586.0,1175.0,1100.0,1293.0,1066.0,1987.0
한세엠케이,758.0,152.0,288.0,396.0,581.0,329.0,3877.0,2105.0
한세예스24홀딩스,482.0,872.0,1323.0,389.0,800.0,405.0,513.0,1385.0
한솔PNS,,,,,,,,
한솔로지스틱스,69.0,25.0,1751.0,221.0,174.0,82.0,215.0,316.0
한솔인티큐브,94.0,116.0,264.0,102.0,301.0,167.0,66.0,126.0
한솔제지,0.0,0.0,1457.0,2370.0,1923.0,2155.0,1683.0,2493.0
한솔케미칼,1830.0,1932.0,3093.0,5034.0,4893.0,6354.0,7798.0,11067.0
한솔테크닉스,1148.0,1060.0,138.0,2224.0,873.0,933.0,245.0,834.0
한솔홀딩스,226.0,942.0,357.0,169.0,2055.0,999.0,602.0,1695.0
한솔홈데코,38.0,1.0,20.0,98.0,42.0,145.0,57.0,7.0
한송네오텍,,,,,,,,
한스바이오메드,417.0,382.0,521.0,491.0,831.0,417.0,1012.0,1808.0
한신공영,81.0,10747.0,2077.0,2652.0,6860.0,14178.0,6212.0,9155.0
한신기계,,,,,,,,
한양디지텍,187.0,603.0,440.0,70.0,224.0,97.0,1328.0,426.0
한양이엔지,830.0,1043.0,2409.0,2907.0,1951.0,4359.0,1695.0,2766.0
한양증권,353.0,478.0,585.0,529.0,370.0,351.0,1726.0,3583.0
한온시스템,555.0,516.0,432.0,547.0,541.0,520.0,597.0,207.0
한올바이오파마,529.0,314.0,159.0,40.0,114.0,64.0,375.0,386.0
한익스프레스,4925.0,15292.0,6622.0,457.0,558.0,441.0,420.0,167.0
한일네트웍스,163.0,3.0,212.0,413.0,1386.0,437.0,589.0,636.0
한일단조,285.0,24.0,170.0,214.0,175.0,40.0,107.0,114.0
한일사료,30.0,126.0,134.0,56.0,48.0,9.0,60.0,55.0
한일시멘트,,,,0.0,0.0,12967.0,9772.0,18317.0
한일진공,128.0,29.0,190.0,436.0,670.0,257.0,528.0,173.0
한일철강,,,,,,,,
한일현대시멘트,450146.0,41242.0,1290.0,12915.0,3670.0,1751.0,2458.0,3732.0
한일홀딩스,11346.0,13186.0,8302.0,,,,461.0,1677.0
한일화학,79.0,591.0,453.0,905.0,951.0,810.0,475.0,374.0
한전KPS,3379.0,3740.0,3776.0,1962.0,3021.0,3585.0,3407.0,1935.0
한전기술,900.0,1439.0,395.0,594.0,853.0,340.0,694.0,530.0
한전산업,303.0,304.0,251.0,405.0,428.0,371.0,517.0,419.0
한주케미칼앤홀딩스,8.0,85.0,466.0,184.0,14.0,206.0,287.0,214.0
한진,,,,,,,,
한진중공업,2931.0,3674.0,2551.0,3013.0,2622.0,12107.0,5185.0,940.0
한진중공업홀딩스,3022.0,4652.0,3669.0,10228.0,5344.0,346.0,1160.0,146.0
한진칼,,,,7637.0,3815.0,602.0,4094.0,4480.0
한창,,,,,,,,
한창산업,,,,,,,,
한창제지,194.0,39.0,57.0,271.0,198.0,164.0,125.0,177.0
한컴MDS,1031.0,1152.0,1197.0,1138.0,1001.0,683.0,987.0,301.0
한컴라이프케어,,,,,,,,
한컴위드,19.0,30.0,314.0,9.0,109.0,12.0,1905.0,307.0
한탑,,,,,,,,
한프,1822.0,791.0,377.0,130.0,400.0,652.0,377.0,180.0
한화,1869.0,5240.0,4097.0,6848.0,5619.0,6541.0,1051.0,2831.0
한화생명,422.0,482.0,621.0,1058.0,757.0,473.0,18.0,184.0
한화손해보험,746.0,142.0,1055.0,1201.0,1519.0,648.0,705.0,315.0
한화솔루션,58.0,363.0,1154.0,4604.0,5021.0,1136.0,1459.0,1919.0
한화시스템,,,,,,,706.0,850.0
한화에스비아이스팩,,,,,,,11.0,2.0
한화에어로스페이스,2494.0,2237.0,108.0,6498.0,915.0,619.0,2558.0,2390.0
한화투자증권,,,,,,,,
한화플러스제1호스팩,,,,,,,9.0,0.0
한화플러스제2호스팩,,,,,,,,
해성디에스,,,,1175.0,1410.0,1226.0,1078.0,1764.0
해성산업,,,,,,,,
해성옵틱스,1040.0,228.0,181.0,118.0,785.0,565.0,419.0,1517.0
해성티피씨,,,,,,,,
해태제과식품,422.0,229.0,881.0,1222.0,281.0,92.0,1309.0,1035.0
핸디소프트,,,,,,,,
핸즈코퍼레이션,,,,2108.0,1069.0,194.0,320.0,374.0
헝셩그룹,,,,523.0,335.0,310.0,407.0,64.0
헬릭스미스,19.0,11.0,18.0,49.0,407.0,1800.0,5219.0,3094.0
현대건설,3960.0,2972.0,3777.0,5133.0,1810.0,3424.0,3656.0,2115.0
현대건설기계,,,,0.0,3119.0,4585.0,169.0,506.0
현대공업,1427.0,1241.0,1001.0,1010.0,409.0,67.0,272.0,737.0
현대그린푸드,1041.0,1118.0,1040.0,1087.0,1299.0,1181.0,628.0,815.0
현대글로비스,12834.0,14300.0,10052.0,13483.0,18147.0,11663.0,13395.0,16165.0
현대두산인프라코어,596.0,202.0,4038.0,214.0,627.0,1184.0,1153.0,707.0
현대로템,1754.0,197.0,3602.0,257.0,557.0,3539.0,4168.0,326.0
현대리바트,,,,,,,,
현대모비스,35804.0,35821.0,32030.0,32091.0,16558.0,19944.0,24234.0,16389.0
현대무벡스,,,,,,,,
현대미포조선,12137.0,32296.0,1935.0,1734.0,21910.0,1483.0,1335.0,489.0
현대바이오,458.0,105.0,23.0,266.0,37.0,78.0,22.0,240.0
현대바이오랜드,649.0,704.0,719.0,828.0,799.0,1003.0,723.0,903.0
현대백화점,12975.0,11652.0,10554.0,12101.0,11242.0,10594.0,8639.0,3172.0
현대비앤지스틸,1945.0,1951.0,250.0,1440.0,1301.0,1280.0,1433.0,1553.0
현대사료,,,,767.0,1224.0,100.0,528.0,21.0
현대약품,62.0,63.0,68.0,60.0,69.0,76.0,44.0,80.0
현대에너지솔루션,,,,,,,2788.0,556.0
현대에버다임,1008.0,754.0,683.0,792.0,986.0,568.0,65.0,398.0
현대에이치티,15.0,645.0,1018.0,1220.0,1772.0,1977.0,0.0,0.0
현대엘리베이,,,,,,,,
현대오토에버,,,,31200.0,25996.0,2614.0,2673.0,2809.0
현대위아,16224.0,16794.0,12306.0,4922.0,2372.0,2092.0,2078.0,2295.0
현대이지웰,417.0,388.0,331.0,35.0,238.0,209.0,485.0,448.0
현대일렉트릭,,,,0.0,3379.0,8812.0,12961.0,1118.0
현대제철,8193.0,6600.0,5955.0,6492.0,5455.0,3037.0,130.0,3272.0
현대중공업,,,,,,,0.0,0.0
현대중공업지주,,,,0.0,74413.0,18371.0,11848.0,42815.0
현대차,,,,,,,,
현대차증권,246.0,225.0,1716.0,1356.0,1711.0,1724.0,2315.0,2739.0
현대코퍼레이션,,,,,,,,
현대코퍼레이션홀딩스,0.0,0.0,1998.0,706.0,1338.0,513.0,1183.0,2063.0
현대퓨처넷,477.0,408.0,343.0,412.0,395.0,362.0,343.0,267.0
현대해상,2595.0,2922.0,2654.0,5140.0,5824.0,4607.0,3161.0,3955.0
현대홈쇼핑,16290.0,12331.0,9381.0,10932.0,10473.0,14252.0,7116.0,9814.0
현우산업,248.0,379.0,5.0,257.0,346.0,443.0,156.0,74.0
현진소재,731.0,3682.0,3407.0,0.0,0.0,0.0,0.0,0.0
협진,795.0,727.0,303.0,242.0,233.0,197.0,3.0,89.0
형지I&C,75.0,60.0,107.0,115.0,666.0,160.0,2.0,173.0
형지엘리트,,,,1409.0,555.0,331.0,414.0,41.0
혜인,437.0,128.0,293.0,84.0,178.0,26.0,412.0,484.0
호전실업,,,,2679.0,531.0,589.0,346.0,2127.0
호텔신라,274.0,1866.0,469.0,729.0,667.0,2913.0,4483.0,7487.0
홈센타홀딩스,113.0,37.0,162.0,585.0,804.0,458.0,23.0,40.0
홈캐스트,1109.0,67.0,254.0,387.0,537.0,631.0,313.0,53.0
화성밸브,,,,297.0,253.0,417.0,284.0,119.0
화성산업,,,,,,,,
화승알앤에이,,,,,,,,
화승엔터프라이즈,,,,644.0,746.0,284.0,1031.0,685.0
화승인더,,,,,,,,
화승코퍼레이션,5916.0,1600.0,12914.0,978.0,707.0,549.0,376.0,675.0
화신,,,,,,,,
화신정공,,,,,,,,
화인베스틸,265.0,632.0,39.0,25.0,36.0,67.0,254.0,525.0
화일약품,312.0,306.0,403.0,472.0,197.0,375.0,78.0,55.0
화천기계,4411.0,3493.0,1165.0,0.0,0.0,0.0,0.0,0.0
화천기공,6826.0,9700.0,7278.0,3251.0,3961.0,5753.0,3388.0,2053.0
환인제약,955.0,1232.0,1343.0,1074.0,1780.0,1409.0,1225.0,1532.0
황금에스티,445.0,554.0,309.0,1480.0,1434.0,1038.0,1721.0,1197.0
효성,,,,,,,,
효성ITX,,,,,,,,
효성오앤비,,,,597.0,630.0,478.0,227.0,203.0
효성중공업,,,,0.0,0.0,204.0,1411.0,2386.0
효성첨단소재,,,,0.0,0.0,5919.0,15664.0,18.0
효성티앤씨,,,,0.0,0.0,4919.0,21569.0,31698.0
효성화학,,,,0.0,0.0,6412.0,27637.0,3656.0
후성,,,,,,,,
휘닉스소재,31.0,283.0,108.0,60.0,36.0,42.0,28.0,57.0
휠라홀딩스,9834.0,5418.0,11987.0,28420.0,5150.0,2349.0,4382.0,2306.0
휴네시온,,,,536.0,988.0,246.0,187.0,353.0
휴니드,,,,,,,,
휴럼,,,,,,,0.0,8.0
휴림로봇,622.0,1658.0,138.0,57.0,33.0,282.0,132.0,473.0
휴마시스,,,,,,,,
휴맥스,1197.0,953.0,1327.0,270.0,1373.0,2041.0,850.0,3586.0
휴맥스홀딩스,605.0,234.0,2056.0,222.0,2664.0,1257.0,534.0,2005.0
휴먼엔,716.0,162.0,51.0,74.0,6.0,124.0,67.0,4427.0
휴메딕스,2316.0,1176.0,1409.0,1190.0,1306.0,1030.0,1094.0,1587.0
휴비스,1107.0,852.0,636.0,267.0,681.0,561.0,9.0,2497.0
휴비츠,150.0,132.0,582.0,1014.0,359.0,608.0,688.0,251.0
휴센텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
휴스틸,894.0,2174.0,100.0,80.0,533.0,2362.0,1648.0,1134.0
휴온스,,,,2478.0,4297.0,5544.0,3872.0,5645.0
휴온스글로벌,1695.0,1928.0,2853.0,55984.0,2500.0,2824.0,2338.0,3752.0
휴온스블러썸,,,,680.0,89.0,8.0,537.0,2857.0
휴젤,3304.0,5901.0,13361.0,13177.0,19475.0,17481.0,3559.0,3353.0
휴켐스,1352.0,1030.0,933.0,1118.0,2985.0,2693.0,1812.0,1292.0
흥구석유,50.0,123.0,202.0,0.0,0.0,0.0,0.0,0.0
흥국,,,,,,,,
흥국에프엔비,1117.0,1244.0,1094.0,475.0,373.0,393.0,151.0,110.0
흥국화재,186.0,499.0,306.0,484.0,1231.0,695.0,510.0,268.0
흥아해운,232.0,220.0,126.0,170.0,490.0,514.0,514.0,389.0
희림,103.0,1094.0,284.0,167.0,288.0,308.0,303.0,389.0
힘스,,,,1541.0,2623.0,192.0,752.0,1522.0
