stock_name,2013,2014,2015,2016,2017,2018,2019,2020
제일제강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제일테크노스,100.0,800.0,80.0,60.0,80.0,100.0,90.0,30.0
제일파마홀딩스,40.0,60.0,60.0,70.0,60.0,70.0,70.0,70.0
제주맥주,,,,,,,,
제주반도체,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제주은행,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주항공,0.0,0.0,400.0,500.0,600.0,650.0,0.0,0.0
제테마,,,,,,,0.0,0.0
젠큐릭스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
젬백스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
젬백스링크,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
젬백스지오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조광ILI,80.0,80.0,80.0,80.0,80.0,100.0,0.0,0.0
조광페인트,200.0,200.0,250.0,400.0,250.0,100.0,200.0,200.0
조광피혁,0.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
조비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조선내화,4000.0,4000.0,4000.0,3500.0,3500.0,4000.0,4000.0,4200.0
조선선재,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0
조아제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조이시티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조일알미늄,15.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0
조흥,,,,,,,,
종근당,300.0,800.0,600.0,900.0,900.0,900.0,900.0,1000.0
종근당바이오,100.0,100.0,350.0,400.0,400.0,200.0,200.0,200.0
종근당홀딩스,1700.0,700.0,1200.0,1400.0,900.0,1300.0,1300.0,1400.0
좋은사람들,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
주성엔지니어링,0.0,0.0,0.0,0.0,100.0,100.0,70.0,0.0
주연테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
줌인터넷,0.0,0.0,0.0,0.0,0.0,0.0,,
중앙디앤엠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
중앙백신,50.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0
중앙에너비스,800.0,200.0,800.0,800.0,880.0,160.0,160.0,480.0
지나인제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지노믹트리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지놈앤컴퍼니,,,,0.0,0.0,0.0,0.0,0.0
지누스,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,800.0
지니뮤직,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지니언스,,,,0.0,100.0,0.0,0.0,0.0
지니틱스,,,,,,,,
지더블유바이텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지란지교시큐리티,,,,,,,,
지스마트글로벌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지어소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지에스이,,,,,,,,
지엔씨에너지,50.0,70.0,80.0,120.0,60.0,50.0,50.0,50.0
지엔원에너지,,,,,,,,
지엔코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지엘팜텍,,,,,,,,
지엠비코리아,,,,,,,,
지역난방공사,2990.0,2110.0,3620.0,3800.0,2820.0,0.0,0.0,965.0
지코,,,,,,,,
지투알,200.0,200.0,200.0,250.0,250.0,250.0,300.0,300.0
지트리비앤티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지티지웰니스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
진도,0.0,0.0,150.0,200.0,270.0,150.0,100.0,0.0
진로발효,1000.0,1000.0,1100.0,1210.0,1100.0,1200.0,1350.0,1350.0
진매트릭스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
진바이오텍,,,,,,,,
진성티이씨,100.0,120.0,150.0,160.0,180.0,200.0,200.0,200.0
진시스템,,,,,,,,
진양산업,,,,,,,,
진양제약,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
진양폴리,,,,,,,,
진양홀딩스,135.0,165.0,140.0,140.0,140.0,150.0,170.0,170.0
진양화학,185.0,215.0,125.0,75.0,0.0,0.0,0.0,0.0
진에어,,,,2500.0,250.0,300.0,0.0,0.0
진원생명과학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
진흥기업,,,,,,,,
차바이오텍,,,,,,,,
참엔지니어링,,,,,,,,
참존글로벌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
참좋은여행,,,,,,,,
창해에탄올,150.0,500.0,500.0,500.0,600.0,600.0,600.0,600.0
천랩,,,,,,,0.0,0.0
천보,,,,,,,,
천일고속,0.0,0.0,6000.0,8000.0,15300.0,6000.0,5000.0,3000.0
청담러닝,500.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0
체리부로,,,,0.0,100.0,50.0,0.0,0.0
체시스,,,,0.0,0.0,0.0,0.0,0.0
초록뱀미디어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
초록뱀컴퍼니,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
칩스앤미디어,0.0,0.0,170.0,95.0,0.0,72.0,152.0,200.0
카스,50.0,25.0,25.0,25.0,20.0,20.0,10.0,10.0
카이노스메드,0.0,0.0,0.0,0.0,0.0,0.0,,
카카오,,,,,,,,
카카오게임즈,,,,,,,0.0,0.0
카카오뱅크,,,,,,,0.0,0.0
카페24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
카프로,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
캐리소프트,,,,,,,0.0,0.0
캐스텍코리아,100.0,120.0,130.0,130.0,100.0,20.0,0.0,0.0
캔서롭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
캠시스,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
컨버즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
컬러레이,,,,0.0,88.0,0.0,0.0,0.0
컴투스,0.0,0.0,0.0,1400.0,1400.0,1400.0,1400.0,1500.0
컴퍼니케이,,,,,,,160.0,190.0
케어랩스,,,,0.0,0.0,0.0,0.0,0.0
케어젠,0.0,0.0,600.0,1000.0,1200.0,600.0,2800.0,2000.0
케이디켐,,,,,,,,
케이비17호스팩,,,,,,,0.0,0.0
케이비아이동국실업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이비제18호스팩,,,,,,,0.0,0.0
케이비제19호스팩,,,,,,,0.0,0.0
케이비제20호스팩,,,,,,,0.0,0.0
케이사인,,,,,,,,
케이씨,,,,,,,,
케이씨에스,,,,,,,,
케이씨텍,,,,,,,,
케이씨티,,,,,,,,
케이씨피드,40.0,25.0,35.0,35.0,35.0,25.0,15.0,20.0
케이아이엔엑스,80.0,80.0,100.0,120.0,220.0,400.0,500.0,500.0
케이에스피,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이엔더블유,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
케이엔제이,,,,,,,0.0,0.0
케이엘넷,25.0,0.0,15.0,20.0,30.0,30.0,60.0,60.0
케이엠,,,,,,,,
케이엠더블유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이엠제약,2500.0,2500.0,2500.0,50.0,50.0,50.0,,
케이카,,,,,,,,
케이탑리츠,600.0,320.0,30.0,20.0,20.0,20.0,25.0,80.0
케이티알파,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이프이에스제4호,,,,,,,0.0,0.0
케이피에스,,,,,,,,
케이피에프,120.0,100.0,150.0,0.0,0.0,0.0,160.0,130.0
케이피엠테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
케이피티유,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0
켄코아에어로스페이스,,,,,,,0.0,0.0
켐온,,,,,,,,
켐트로닉스,400.0,0.0,0.0,0.0,0.0,0.0,300.0,250.0
켐트로스,,,,,,,,
코나아이,200.0,250.0,325.0,0.0,0.0,0.0,0.0,0.0
코다코,50.0,50.0,55.0,50.0,55.0,0.0,0.0,0.0
코데즈컴바인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코드네이처,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코디엠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코람코에너지리츠,,,,,,,0.0,131.0
코렌텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코리아나,,,,,,,,
코리아센터,,,,,,,0.0,0.0
코리아써키트,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
코리아에셋투자증권,,,,,,,250.0,300.0
코리아에스이,80.0,30.0,120.0,40.0,10.0,0.0,0.0,0.0
코리아에프티,,,,,,,,
코리안리,175.0,225.0,350.0,325.0,300.0,275.0,500.0,450.0
코맥스,100.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
코메론,50.0,150.0,120.0,160.0,130.0,140.0,200.0,200.0
코미코,,,,0.0,330.0,400.0,400.0,350.0
코미팜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코세스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코센,,,,,,,,
코스나인,,,,,,,,
코스맥스,0.0,500.0,700.0,1000.0,300.0,600.0,900.0,0.0
코스맥스비티아이,330.0,240.0,130.0,200.0,100.0,140.0,250.0,200.0
코스맥스엔비티,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
코스메카코리아,,,,0.0,200.0,1200.0,0.0,0.0
코스모신소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코스모화학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코스온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코아스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코아스템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코아시아,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
코아시아옵틱스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
코엔텍,,,,,,,,
코오롱,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
코오롱글로벌,0.0,3475.0,1737.0,150.0,150.0,100.0,350.0,400.0
코오롱머티리얼,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
코오롱생명과학,20.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0
코오롱인더,600.0,500.0,500.0,1100.0,1100.0,900.0,900.0,1000.0
코오롱티슈진,,,,0.0,0.0,0.0,0.0,0.0
코오롱플라스틱,0.0,50.0,75.0,100.0,120.0,120.0,70.0,0.0
코웨이,2710.0,2000.0,2800.0,3200.0,3200.0,3600.0,2400.0,1200.0
코웰패션,,,,,,,,
코위버,100.0,130.0,100.0,70.0,100.0,150.0,200.0,80.0
코윈테크,,,,,,,470.0,200.0
코이즈,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
코콤,50.0,100.0,125.0,150.0,165.0,195.0,160.0,155.0
코텍,,,,,,,,
코퍼스코리아,,,,,,,,
코프라,100.0,150.0,150.0,150.0,70.0,70.0,70.0,100.0
콜마비앤에이치,,,,,,,,
콤텍시스템,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
쿠콘,,,,,,,0.0,0.0
쿠쿠홀딩스,12000.0,1500.0,2100.0,3100.0,4100.0,3000.0,3000.0,3300.0
쿠쿠홈시스,,,,,,,,
퀀타매트릭스,,,,,,,0.0,0.0
큐라클,,,,,,,,
큐렉소,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐로컴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐로홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐리언트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐브엔터,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐에스아이,50.0,0.0,50.0,0.0,50.0,20.0,50.0,50.0
큐캐피탈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크라운제과,,,,0.0,250.0,250.0,250.0,250.0
크라운해태홀딩스,1000.0,1000.0,2000.0,200.0,100.0,100.0,100.0,100.0
크래프톤,,,,0.0,0.0,0.0,0.0,0.0
크로바하이텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크루셜텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크리스에프앤씨,,,,0.0,1500.0,280.0,400.0,740.0
크리스탈신소재,0.0,0.0,0.0,70.0,28.0,0.0,0.0,0.0
크리스탈지노믹스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크린앤사이언스,0.0,0.0,0.0,0.0,0.0,0.0,300.0,500.0
클라우드에어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
클래시스,,,,,,,,
클리노믹스,,,,,,,0.0,0.0
클리오,,,,600.0,100.0,0.0,0.0,0.0
키네마스터,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
키다리스튜디오,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
키움증권,,,,850.0,1300.0,1500.0,2000.0,3000.0
키이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
타이거일렉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
탑엔지니어링,,,,,,,,
태경비케이,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0
태경산업,,,,,,,,
태경케미컬,150.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0
태광,,,,,,,,
태광산업,1750.0,1250.0,1750.0,1750.0,1925.0,3000.0,1550.0,1550.0
태림포장,25.0,30.0,8.0,8.0,8.0,233.0,290.0,0.0
태양,,,,,,,,
태양금속,,,,,,,,
태영건설,,,,,,,,
태웅,,,,,,,,
태웅로직스,,,,,,,50.0,50.0
태원물산,60.0,80.0,90.0,100.0,80.0,70.0,85.0,50.0
태평양물산,37.0,25.0,20.0,0.0,0.0,20.0,30.0,0.0
테고사이언스,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
테라사이언스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테라셈,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
테라젠이텍스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테스,,,,,,,,
테스나,170.0,120.0,0.0,0.0,150.0,170.0,200.0,0.0
테이팩스,,,,0.0,0.0,0.0,0.0,500.0
테크윙,120.0,200.0,220.0,220.0,230.0,230.0,230.0,230.0
텔레칩스,0.0,70.0,80.0,130.0,100.0,120.0,120.0,0.0
텔레필드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
텔코웨어,650.0,600.0,660.0,500.0,580.0,650.0,550.0,480.0
텔콘RF제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
토니모리,400.0,200.0,300.0,230.0,50.0,100.0,0.0,0.0
토박스코리아,,,,,,,,
토비스,100.0,160.0,200.0,160.0,160.0,200.0,240.0,0.0
토탈소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
톱텍,150.0,100.0,150.0,150.0,0.0,150.0,100.0,100.0
투비소프트,70.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0
트루윈,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
특수건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티라유텍,,,,,,,0.0,0.0
티로보틱스,,,,0.0,0.0,0.0,0.0,0.0
티비씨,,,,,,,,
티사이언티픽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티씨케이,35.0,120.0,240.0,500.0,700.0,900.0,900.0,1100.0
티앤알바이오팹,,,,0.0,0.0,0.0,0.0,0.0
티앤엘,,,,,,,400.0,400.0
티에스아이,,,,,,,,
티에스이,,,,,,,,
티에이치엔,40.0,20.0,60.0,55.0,50.0,50.0,60.0,30.0
티엘비,,,,,,,700.0,0.0
티엘아이,0.0,100.0,100.0,100.0,120.0,0.0,100.0,0.0
티와이홀딩스,,,,,,,0.0,0.0
티움바이오,,,,,,,0.0,0.0
티웨이항공,,,,0.0,0.0,0.0,0.0,0.0
티웨이홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티케이케미칼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티플랙스,0.0,20.0,25.0,20.0,20.0,20.0,20.0,25.0
티피씨글로벌,0.0,20.0,40.0,50.0,0.0,0.0,20.0,0.0
팅크웨어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파나진,,,,,,,,
파라다이스,350.0,600.0,375.0,300.0,100.0,100.0,100.0,0.0
파라텍,,,,,,,,
파루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파마리서치,0.0,0.0,200.0,300.0,300.0,300.0,300.0,500.0
파멥신,,,,0.0,0.0,0.0,0.0,0.0
파미셀,,,,,,,,
파버나인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파세코,150.0,150.0,170.0,200.0,210.0,200.0,250.0,300.0
파수,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
파워넷,,,,,,,,
파워로직스,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
파이오링크,80.0,60.0,0.0,0.0,0.0,0.0,100.0,150.0
파인디앤씨,,,,,,,,
파인디지털,100.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0
파인테크닉스,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
파인텍,,,,,,,,
파커스,0.0,0.0,0.0,0.0,0.0,300.0,150.0,150.0
파크시스템스,0.0,0.0,0.0,50.0,80.0,100.0,120.0,180.0
파트론,300.0,250.0,250.0,200.0,175.0,200.0,350.0,250.0
판타지오,,,,,,,,
팜스빌,,,,,,,200.0,100.0
팜스코,0.0,0.0,0.0,100.0,100.0,50.0,50.0,100.0
팜스토리,25.0,25.0,0.0,0.0,0.0,0.0,25.0,50.0
팜젠사이언스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션플랫폼,0.0,0.0,0.0,,,,,
팬스타엔터프라이즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
팬엔터테인먼트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
팬오션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
팬젠,,,,,,,,
퍼스텍,,,,,,,,
퍼시스,700.0,700.0,700.0,700.0,800.0,1000.0,1000.0,1000.0
펄어비스,,,,0.0,0.0,0.0,0.0,0.0
펌텍코리아,,,,,,,330.0,430.0
페이퍼코리아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
펩트론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
평화산업,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
평화홀딩스,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0
포메탈,40.0,30.0,30.0,40.0,60.0,60.0,60.0,60.0
포스코 ICT,50.0,50.0,0.0,50.0,75.0,50.0,50.0,50.0
포스코강판,0.0,0.0,750.0,1000.0,750.0,500.0,400.0,500.0
포스코엠텍,50.0,0.0,50.0,25.0,75.0,80.0,80.0,80.0
포스코인터내셔널,300.0,500.0,500.0,500.0,500.0,600.0,700.0,700.0
포스코케미칼,1500.0,1750.0,200.0,300.0,350.0,400.0,400.0,300.0
포시에스,,,,100.0,100.0,100.0,100.0,100.0
포인트모바일,,,,,,,0.0,0.0
포인트엔지니어링,,,,416.0,400.0,200.0,,
포티스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
폴라리스오피스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
폴라리스우노,50.0,100.0,100.0,150.0,200.0,100.0,100.0,100.0
폴라리스웍스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
폴루스바이오팜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
푸드나무,,,,100000.0,30000.0,100.0,70.0,300.0
푸드웰,75.0,75.0,75.0,75.0,75.0,75.0,100.0,85.0
푸른기술,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
푸른저축은행,0.0,300.0,200.0,500.0,550.0,550.0,550.0,550.0
풀무원,1020.0,1020.0,1020.0,1020.0,1153.0,1020.0,102.0,102.0
풍강,,,,70.0,80.0,40.0,60.0,30.0
풍국주정,250.0,250.0,300.0,100.0,0.0,0.0,0.0,0.0
풍산,450.0,600.0,500.0,700.0,800.0,600.0,400.0,600.0
풍산홀딩스,,,,,,,,
퓨쳐켐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
프럼파스트,0.0,100.0,100.0,75.0,100.0,0.0,0.0,50.0
프레스티지바이오로직스,,,,,,,0.0,0.0
프레스티지바이오파마,,,,,,,,
프로스테믹스,,,,,,,,
프로텍,80.0,160.0,150.0,150.0,200.0,300.0,400.0,300.0
프롬바이오,,,,,,,,
프리시젼바이오,,,,,,,0.0,0.0
프리엠스,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
플래티어,,,,,,,,
플랜티넷,330.0,150.0,150.0,150.0,150.0,150.0,250.0,200.0
플레이디,,,,,,,220.0,0.0
플레이위드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
플리토,,,,,,,0.0,0.0
피델릭스,,,,,,,,
피씨디렉트,0.0,0.0,0.0,20.0,50.0,100.0,100.0,150.0
피씨엘,,,,0.0,0.0,0.0,0.0,0.0
피앤씨테크,,,,0.0,0.0,0.0,0.0,0.0
피에스엠씨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
피에스케이,,,,,,,300.0,300.0
피에스케이홀딩스,,,,,,,,
피에스텍,,,,,,,,
피에이치씨,,,,,,,,
피에이치에이,140.0,140.0,140.0,150.0,160.0,160.0,180.0,180.0
피엔에이치테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
피엔케이피부임상연구센타,,,,,,,0.0,0.0
피엔티,,,,,,,,
피제이메탈,75.0,90.0,100.0,90.0,100.0,100.0,100.0,120.0
피제이전자,200.0,200.0,220.0,242.0,270.0,185.0,140.0,100.0
피플바이오,,,,,,,0.0,0.0
피피아이,,,,0.0,0.0,0.0,0.0,0.0
픽셀플러스,300.0,150.0,100.0,100.0,100.0,100.0,0.0,0.0
필옵틱스,,,,0.0,300.0,0.0,0.0,50.0
핌스,,,,,,,0.0,0.0
핑거,,,,,,,0.0,0.0
하나금융14호스팩,,,,,,,0.0,0.0
하나금융15호스팩,,,,,,,0.0,0.0
하나금융16호스팩,,,,,,,0.0,0.0
하나금융17호스팩,,,,,,,0.0,0.0
하나금융19호스팩,,,,,,,,
하나금융지주,400.0,600.0,650.0,1050.0,1550.0,1900.0,2100.0,1850.0
하나기술,,,,,,,,
하나마이크론,0.0,100.0,50.0,0.0,0.0,60.0,50.0,0.0
하나머스트7호스팩,,,,,,,0.0,0.0
하나머티리얼즈,,,,0.0,125.0,250.0,200.0,300.0
하나제약,,,,105.0,248.0,280.0,460.0,510.0
하나투어,1100.0,1300.0,1500.0,1500.0,1500.0,1300.0,1000.0,0.0
하림,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
하림지주,,,,0.0,180.0,100.0,50.0,50.0
하이골드12호,302.0,349.0,380.0,637.0,0.0,407.0,567.0,0.0
하이골드3호,350.0,388.0,412.0,213.0,0.0,355.0,56.0,0.0
하이로닉,25.0,0.0,70.0,10.0,3.0,3.0,56.0,49.0
하이록코리아,350.0,400.0,400.0,400.0,400.0,500.0,500.0,500.0
하이브,,,,,,,0.0,0.0
하이비젼시스템,,,,,,,,
하이소닉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
하이스틸,100.0,150.0,0.0,150.0,350.0,0.0,100.0,100.0
하이제5호스팩,,,,,,,0.0,0.0
하이제6호스팩,,,,,,,,
하이즈항공,0.0,0.0,0.0,0.0,0.0,31.0,61.0,0.0
하이텍팜,250.0,250.0,150.0,150.0,100.0,50.0,50.0,50.0
하이트론,,,,,,,,
하이트진로,1100.0,1000.0,1000.0,900.0,800.0,800.0,700.0,750.0
하이트진로홀딩스,350.0,450.0,200.0,200.0,150.0,200.0,350.0,400.0
하츠,30.0,30.0,30.0,50.0,50.0,30.0,30.0,80.0
한국9호스팩,,,,,,,0.0,0.0
한국ANKOR유전,,,,,,,,
한국가구,200.0,750.0,850.0,950.0,1050.0,575.0,115.0,135.0
한국가스공사,0.0,250.0,170.0,0.0,0.0,1360.0,380.0,0.0
한국경제TV,40.0,50.0,60.0,80.0,70.0,100.0,90.0,130.0
한국공항,500.0,500.0,500.0,500.0,500.0,1000.0,1000.0,0.0
한국금융지주,200.0,700.0,1000.0,800.0,1600.0,1800.0,2900.0,3000.0
한국기업평가,1778.0,1682.0,1537.0,1947.0,2250.0,2360.0,8618.0,2907.0
한국내화,50.0,50.0,50.0,25.0,25.0,35.0,35.0,35.0
한국단자,,,,,,,,
한국맥널티,0.0,0.0,100.0,130.0,50.0,0.0,0.0,0.0
한국바이오젠,,,,,,,50.0,75.0
한국비엔씨,0.0,0.0,0.0,0.0,0.0,0.0,,
한국석유,,,,,,,,
한국선재,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
한국수출포장,,,,,,,,
한국쉘석유,20000.0,19000.0,20000.0,19000.0,17000.0,19000.0,16000.0,14000.0
한국알콜,0.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0
한국앤컴퍼니,300.0,300.0,300.0,300.0,300.0,300.0,350.0,500.0
한국유니온제약,,,,0.0,0.0,0.0,0.0,0.0
한국자산신탁,,,,200.0,200.0,200.0,200.0,220.0
한국전력,,,,,,,,
한국전자금융,50.0,55.0,70.0,80.0,110.0,110.0,110.0,110.0
한국전자인증,38.0,39.0,42.0,46.0,46.0,46.0,46.0,61.0
한국전자홀딩스,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0
한국정밀기계,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국정보공학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국정보인증,30.0,30.0,35.0,50.0,50.0,80.0,100.0,100.0
한국정보통신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국제8호스팩,,,,0.0,0.0,0.0,0.0,0.0
한국조선해양,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국종합기술,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
한국주강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국주철관,,,,,,,,
한국철강,900.0,900.0,900.0,180.0,180.0,200.0,200.0,200.0
한국카본,100.0,120.0,130.0,130.0,100.0,100.0,120.0,180.0
한국캐피탈,25.0,20.0,26.0,20.0,13.0,20.0,25.0,25.0
한국컴퓨터,130.0,120.0,130.0,130.0,120.0,100.0,130.0,150.0
한국코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국콜마,105.0,160.0,200.0,250.0,300.0,330.0,330.0,345.0
한국콜마홀딩스,65.0,100.0,125.0,155.0,185.0,195.0,195.0,205.0
한국큐빅,50.0,50.0,50.0,25.0,15.0,15.0,25.0,50.0
한국타이어앤테크놀로지,400.0,400.0,400.0,400.0,400.0,450.0,550.0,650.0
한국테크놀로지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국토지신탁,30.0,40.0,60.0,75.0,100.0,110.0,80.0,90.0
